"UF";"IBGE";"Município";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"RS";431320;"Nova Petrópolis";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431330;"Nova Prata";;1;2;50;50;"NÃO ALCANÇOU"
"RS";431333;"Nova Ramada";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431335;"Nova Roma do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431337;"Nova Santa Rita";;4;4;100;100;"ALCANÇOU"
"RS";431339;"Novo Cabrais";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431340;"Novo Hamburgo";;8;8;100;100;"ALCANÇOU"
"RS";431342;"Novo Machado";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431344;"Novo Tiradentes";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431346;"Novo Xingu";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431349;"Novo Barreiro";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431350;"Osório";;3;3;100;100;"ALCANÇOU"
"RS";431360;"Paim Filho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431365;"Palmares do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431370;"Palmeira das Missões";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"RS";431380;"Palmitinho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431390;"Panambi";;5;6;83,3333333333333;83,3;"ALCANÇOU"
"RS";431395;"Pantano Grande";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431400;"Paraí";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431402;"Paraíso do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431403;"Pareci Novo";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431405;"Parobé";;4;4;100;100;"ALCANÇOU"
"RS";431406;"Passa Sete";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431407;"Passo do Sobrado";;1;1;100;100;"ALCANÇOU"
"RS";431410;"Passo Fundo";;7;8;87,5;87,5;"ALCANÇOU"
"RS";431413;"Paulo Bento";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431415;"Paverama";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431417;"Pedras Altas";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431420;"Pedro Osório";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431430;"Pejuçara";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431440;"Pelotas";;0;2;0;0;"NÃO ALCANÇOU"
"RS";431442;"Picada Café";;4;4;100;100;"ALCANÇOU"
"RS";431445;"Pinhal";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431446;"Pinhal da Serra";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431447;"Pinhal Grande";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431449;"Pinheirinho do Vale";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431450;"Pinheiro Machado";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431454;"Pinto Bandeira";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431455;"Pirapó";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431460;"Piratini";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431470;"Planalto";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431475;"Poço das Antas";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431477;"Pontão";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431478;"Ponte Preta";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431480;"Portão";;1;2;50;50;"NÃO ALCANÇOU"
"RS";431490;"Porto Alegre";;122;136;89,7058823529412;89,7;"ALCANÇOU"
"RS";431500;"Porto Lucena";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431505;"Porto Mauá";;1;1;100;100;"ALCANÇOU"
"RS";431507;"Porto Vera Cruz";;1;1;100;100;"ALCANÇOU"
"RS";431510;"Porto Xavier";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431513;"Pouso Novo";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431514;"Presidente Lucena";;1;1;100;100;"ALCANÇOU"
"RS";431515;"Progresso";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431517;"Protásio Alves";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431520;"Putinga";;1;1;100;100;"ALCANÇOU"
"RS";431530;"Quaraí";;19;19;100;100;"ALCANÇOU"
"RS";431531;"Quatro Irmãos";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431532;"Quevedos";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431535;"Quinze de Novembro";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431540;"Redentora";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431545;"Relvado";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431550;"Restinga Seca";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431555;"Rio dos Índios";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431560;"Rio Grande";;1;1;100;100;"ALCANÇOU"
"RS";431570;"Rio Pardo";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431575;"Riozinho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431580;"Roca Sales";;2;2;100;100;"ALCANÇOU"
"RS";431590;"Rodeio Bonito";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431595;"Rolador";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431600;"Rolante";;8;8;100;100;"ALCANÇOU"
"RS";431610;"Ronda Alta";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431620;"Rondinha";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431630;"Roque Gonzales";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431640;"Rosário do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431642;"Sagrada Família";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431643;"Saldanha Marinho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431645;"Salto do Jacuí";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431647;"Salvador das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431650;"Salvador do Sul";;2;2;100;100;"ALCANÇOU"
"RS";431660;"Sananduva";;1;1;100;100;"ALCANÇOU"
"RS";431670;"Santa Bárbara do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431673;"Santa Cecília do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431675;"Santa Clara do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431680;"Santa Cruz do Sul";;17;17;100;100;"ALCANÇOU"
"RS";431690;"Santa Maria";;4;4;100;100;"ALCANÇOU"
"RS";431695;"Santa Maria do Herval";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431697;"Santa Margarida do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431700;"Santana da Boa Vista";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431710;"Sant'Ana do Livramento";;6;6;100;100;"ALCANÇOU"
"RS";431720;"Santa Rosa";;5;5;100;100;"ALCANÇOU"
"RS";431725;"Santa Tereza";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431730;"Santa Vitória do Palmar";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431740;"Santiago";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431750;"Santo Ângelo";;6;6;100;100;"ALCANÇOU"
"RS";431755;"Santo Antônio do Palma";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431760;"Santo Antônio da Patrulha";;3;3;100;100;"ALCANÇOU"
"RS";431770;"Santo Antônio das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431775;"Santo Antônio do Planalto";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431780;"Santo Augusto";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431790;"Santo Cristo";;1;1;100;100;"ALCANÇOU"
"RS";431795;"Santo Expedito do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431800;"São Borja";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431805;"São Domingos do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431810;"São Francisco de Assis";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431820;"São Francisco de Paula";;1;1;100;100;"ALCANÇOU"
"RS";431830;"São Gabriel";;1;1;100;100;"ALCANÇOU"
"RS";431840;"São Jerônimo";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431842;"São João da Urtiga";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431843;"São João do Polêsine";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431844;"São Jorge";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431845;"São José das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431846;"São José do Herval";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431848;"São José do Hortêncio";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431849;"São José do Inhacorá";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431850;"São José do Norte";;2;2;100;100;"ALCANÇOU"
"RS";431860;"São José do Ouro";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431861;"São José do Sul";;1;1;100;100;"ALCANÇOU"
"RS";431862;"São José dos Ausentes";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431870;"São Leopoldo";;14;15;93,3333333333333;93,3;"ALCANÇOU"
"RS";431880;"São Lourenço do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431890;"São Luiz Gonzaga";;1;1;100;100;"ALCANÇOU"
"RS";431900;"São Marcos";;1;1;100;100;"ALCANÇOU"
"RS";431910;"São Martinho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431912;"São Martinho da Serra";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431915;"São Miguel das Missões";;1;1;100;100;"ALCANÇOU"
"RS";431920;"São Nicolau";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431930;"São Paulo das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431935;"São Pedro da Serra";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431936;"São Pedro das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431937;"São Pedro do Butiá";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431940;"São Pedro do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431950;"São Sebastião do Caí";;1;1;100;100;"ALCANÇOU"
"RS";431960;"São Sepé";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431970;"São Valentim";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431971;"São Valentim do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431973;"São Valério do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431975;"São Vendelino";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431980;"São Vicente do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";431990;"Sapiranga";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"RS";432000;"Sapucaia do Sul";;15;16;93,75;93,8;"ALCANÇOU"
"RS";432010;"Sarandi";;3;4;75;75;"NÃO ALCANÇOU"
"RS";432020;"Seberi";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432023;"Sede Nova";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432026;"Segredo";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432030;"Selbach";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432032;"Senador Salgado Filho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432035;"Sentinela do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432040;"Serafina Corrêa";;5;5;100;100;"ALCANÇOU"
"RS";432045;"Sério";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432050;"Sertão";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432055;"Sertão Santana";;1;2;50;50;"NÃO ALCANÇOU"
"RS";432057;"Sete de Setembro";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432060;"Severiano de Almeida";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432065;"Silveira Martins";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432067;"Sinimbu";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432070;"Sobradinho";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432080;"Soledade";;1;1;100;100;"ALCANÇOU"
"RS";432085;"Tabaí";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432090;"Tapejara";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432100;"Tapera";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432110;"Tapes";;0;1;0;0;"NÃO ALCANÇOU"
"RS";432120;"Taquara";;2;4;50;50;"NÃO ALCANÇOU"
"RS";432130;"Taquari";;1;1;100;100;"ALCANÇOU"
"RS";432132;"Taquaruçu do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432135;"Tavares";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432140;"Tenente Portela";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"RS";432143;"Terra de Areia";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432145;"Teutônia";;5;5;100;100;"ALCANÇOU"
"RS";432146;"Tio Hugo";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432147;"Tiradentes do Sul";;1;1;100;100;"ALCANÇOU"
"RS";432149;"Toropi";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432150;"Torres";;2;2;100;100;"ALCANÇOU"
"RS";432160;"Tramandaí";;1;1;100;100;"ALCANÇOU"
"RS";432162;"Travesseiro";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432163;"Três Arroios";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432166;"Três Cachoeiras";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432170;"Três Coroas";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432180;"Três de Maio";;1;1;100;100;"ALCANÇOU"
"RS";432183;"Três Forquilhas";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432185;"Três Palmeiras";;0;2;0;0;"NÃO ALCANÇOU"
"RS";432190;"Três Passos";;3;3;100;100;"ALCANÇOU"
"RS";432195;"Trindade do Sul";;1;1;100;100;"ALCANÇOU"
"RS";432200;"Triunfo";;4;4;100;100;"ALCANÇOU"
"RS";432210;"Tucunduva";;4;4;100;100;"ALCANÇOU"
"RS";432215;"Tunas";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432218;"Tupanci do Sul";;0;1;0;0;"NÃO ALCANÇOU"
"RS";432220;"Tupanciretã";;0;1;0;0;"NÃO ALCANÇOU"
"RS";432225;"Tupandi";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432230;"Tuparendi";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432232;"Turuçu";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432234;"Ubiretama";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432235;"União da Serra";;1;1;100;100;"ALCANÇOU"
"RS";432237;"Unistalda";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432240;"Uruguaiana";;11;19;57,8947368421053;57,9;"NÃO ALCANÇOU"
"RS";432250;"Vacaria";;1;1;100;100;"ALCANÇOU"
"RS";432252;"Vale Verde";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432253;"Vale do Sol";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432254;"Vale Real";;1;1;100;100;"ALCANÇOU"
"RS";432255;"Vanini";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432260;"Venâncio Aires";;9;9;100;100;"ALCANÇOU"
"RS";432270;"Vera Cruz";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"RS";432280;"Veranópolis";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432285;"Vespasiano Correa";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432290;"Viadutos";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432300;"Viamão";;10;12;83,3333333333333;83,3;"ALCANÇOU"
"RS";432310;"Vicente Dutra";;3;3;100;100;"ALCANÇOU"
"RS";432320;"Victor Graeff";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432330;"Vila Flores";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432335;"Vila Lângaro";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432340;"Vila Maria";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432345;"Vila Nova do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432350;"Vista Alegre";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432360;"Vista Alegre do Prata";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432370;"Vista Gaúcha";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432375;"Vitória das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432377;"Westfalia";"X";0;0;;;"NÃO ALCANÇOU"
"RS";432380;"Xangri-lá";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500020;"Água Clara";;2;4;50;50;"NÃO ALCANÇOU"
"MS";500025;"Alcinópolis";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500060;"Amambai";;2;2;100;100;"ALCANÇOU"
"MS";500070;"Anastácio";;3;3;100;100;"ALCANÇOU"
"MS";500080;"Anaurilândia";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500085;"Angélica";;0;6;0;0;"NÃO ALCANÇOU"
"MS";500090;"Antônio João";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500100;"Aparecida do Taboado";;1;1;100;100;"ALCANÇOU"
"MS";500110;"Aquidauana";;1;1;100;100;"ALCANÇOU"
"MS";500124;"Aral Moreira";;0;2;0;0;"NÃO ALCANÇOU"
"MS";500150;"Bandeirantes";;1;1;100;100;"ALCANÇOU"
"MS";500190;"Bataguassu";;0;3;0;0;"NÃO ALCANÇOU"
"MS";500200;"Batayporã";;1;1;100;100;"ALCANÇOU"
"MS";500210;"Bela Vista";;1;1;100;100;"ALCANÇOU"
"MS";500215;"Bodoquena";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500220;"Bonito";;3;4;75;75;"NÃO ALCANÇOU"
"MS";500230;"Brasilândia";;1;1;100;100;"ALCANÇOU"
"MS";500240;"Caarapó";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500260;"Camapuã";;3;6;50;50;"NÃO ALCANÇOU"
"MS";500270;"Campo Grande";;51;51;100;100;"ALCANÇOU"
"MS";500280;"Caracol";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500290;"Cassilândia";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500295;"Chapadão do Sul";;17;17;100;100;"ALCANÇOU"
"MS";500310;"Corguinho";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500315;"Coronel Sapucaia";;3;3;100;100;"ALCANÇOU"
"MS";500320;"Corumbá";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MS";500325;"Costa Rica";;1;1;100;100;"ALCANÇOU"
"MS";500330;"Coxim";;1;1;100;100;"ALCANÇOU"
"MS";500345;"Deodápolis";;1;1;100;100;"ALCANÇOU"
"MS";500348;"Dois Irmãos do Buriti";;1;2;50;50;"NÃO ALCANÇOU"
"MS";500350;"Douradina";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500370;"Dourados";;11;12;91,6666666666667;91,7;"ALCANÇOU"
"MS";500375;"Eldorado";;0;3;0;0;"NÃO ALCANÇOU"
"MS";500380;"Fátima do Sul";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500390;"Figueirão";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500400;"Glória de Dourados";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500410;"Guia Lopes da Laguna";;1;1;100;100;"ALCANÇOU"
"MS";500430;"Iguatemi";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MS";500440;"Inocência";;1;1;100;100;"ALCANÇOU"
"MS";500450;"Itaporã";;3;3;100;100;"ALCANÇOU"
"MS";500460;"Itaquiraí";;6;6;100;100;"ALCANÇOU"
"MS";500470;"Ivinhema";;1;1;100;100;"ALCANÇOU"
"MS";500480;"Japorã";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500490;"Jaraguari";;1;1;100;100;"ALCANÇOU"
"MS";500500;"Jardim";;2;4;50;50;"NÃO ALCANÇOU"
"MS";500510;"Jateí";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500515;"Juti";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500520;"Ladário";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500525;"Laguna Carapã";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500540;"Maracaju";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MS";500560;"Miranda";;7;8;87,5;87,5;"ALCANÇOU"
"MS";500568;"Mundo Novo";;4;4;100;100;"ALCANÇOU"
"MS";500570;"Naviraí";;1;1;100;100;"ALCANÇOU"
"MS";500580;"Nioaque";;7;9;77,7777777777778;77,8;"NÃO ALCANÇOU"
"MS";500600;"Nova Alvorada do Sul";;1;1;100;100;"ALCANÇOU"
"MS";500620;"Nova Andradina";;4;4;100;100;"ALCANÇOU"
"MS";500625;"Novo Horizonte do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500627;"Paraíso das Águas";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500630;"Paranaíba";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500635;"Paranhos";;1;1;100;100;"ALCANÇOU"
"MS";500640;"Pedro Gomes";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500660;"Ponta Porã";;9;11;81,8181818181818;81,8;"ALCANÇOU"
"MS";500690;"Porto Murtinho";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500710;"Ribas do Rio Pardo";;5;5;100;100;"ALCANÇOU"
"MS";500720;"Rio Brilhante";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500730;"Rio Negro";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500740;"Rio Verde de Mato Grosso";;6;7;85,7142857142857;85,7;"ALCANÇOU"
"MS";500750;"Rochedo";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500755;"Santa Rita do Pardo";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500769;"São Gabriel do Oeste";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500770;"Sete Quedas";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500780;"Selvíria";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500790;"Sidrolândia";;1;1;100;100;"ALCANÇOU"
"MS";500793;"Sonora";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500795;"Tacuru";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500797;"Taquarussu";"X";0;0;;;"NÃO ALCANÇOU"
"MS";500800;"Terenos";;0;1;0;0;"NÃO ALCANÇOU"
"MS";500830;"Três Lagoas";;2;2;100;100;"ALCANÇOU"
"MS";500840;"Vicentina";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510010;"Acorizal";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510020;"Água Boa";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510025;"Alta Floresta";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510030;"Alto Araguaia";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510035;"Alto Boa Vista";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510040;"Alto Garças";;1;1;100;100;"ALCANÇOU"
"MT";510050;"Alto Paraguai";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510060;"Alto Taquari";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510080;"Apiacás";;1;1;100;100;"ALCANÇOU"
"MT";510100;"Araguaiana";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510120;"Araguainha";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510125;"Araputanga";;3;3;100;100;"ALCANÇOU"
"MT";510130;"Arenápolis";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510140;"Aripuanã";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510160;"Barão de Melgaço";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510170;"Barra do Bugres";;2;2;100;100;"ALCANÇOU"
"MT";510180;"Barra do Garças";;4;4;100;100;"ALCANÇOU"
"MT";510185;"Bom Jesus do Araguaia";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510190;"Brasnorte";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510250;"Cáceres";;12;12;100;100;"ALCANÇOU"
"MT";510260;"Campinápolis";;4;5;80;80;"ALCANÇOU"
"MT";510263;"Campo Novo do Parecis";;1;1;100;100;"ALCANÇOU"
"MT";510267;"Campo Verde";;1;1;100;100;"ALCANÇOU"
"MT";510268;"Campos de Júlio";;1;1;100;100;"ALCANÇOU"
"MT";510269;"Canabrava do Norte";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510270;"Canarana";;1;1;100;100;"ALCANÇOU"
"MT";510279;"Carlinda";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510285;"Castanheira";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510300;"Chapada dos Guimarães";;1;1;100;100;"ALCANÇOU"
"MT";510305;"Cláudia";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510310;"Cocalinho";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510320;"Colíder";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510325;"Colniza";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510330;"Comodoro";;1;1;100;100;"ALCANÇOU"
"MT";510335;"Confresa";;1;1;100;100;"ALCANÇOU"
"MT";510336;"Conquista D'Oeste";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MT";510337;"Cotriguaçu";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510340;"Cuiabá";;36;42;85,7142857142857;85,7;"ALCANÇOU"
"MT";510343;"Curvelândia";;1;1;100;100;"ALCANÇOU"
"MT";510345;"Denise";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510350;"Diamantino";;1;4;25;25;"NÃO ALCANÇOU"
"MT";510360;"Dom Aquino";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MT";510370;"Feliz Natal";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510380;"Figueirópolis D'Oeste";;0;4;0;0;"NÃO ALCANÇOU"
"MT";510385;"Gaúcha do Norte";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510390;"General Carneiro";;2;2;100;100;"ALCANÇOU"
"MT";510395;"Glória D'Oeste";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510410;"Guarantã do Norte";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MT";510420;"Guiratinga";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510450;"Indiavaí";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510452;"Ipiranga do Norte";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510454;"Itanhangá";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510455;"Itaúba";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510460;"Itiquira";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510480;"Jaciara";;5;5;100;100;"ALCANÇOU"
"MT";510490;"Jangada";"X";0;0;;;"NÃO ALCANÇOU"
"MT";510500;"Jauru";;1;1;100;100;"ALCANÇOU"
"MT";510510;"Juara";;1;1;100;100;"ALCANÇOU"
"MT";510515;"Juína";;3;5;60;60;"NÃO ALCANÇOU"
"MT";510517;"Juruena";;4;4;100;100;"ALCANÇOU"
