"UF";"cod_mun";"NUM_2025.a";"DEN_2025.a";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"RS";431349;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431350;80;105;6,66666666666667;8,75;0,761904761904762;"Não";76,2;"NÃO ALCANÇOU"
"RS";431360;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431365;53;62;4,41666666666667;5,16666666666667;0,854838709677419;"Sim";85,5;"ALCANÇOU"
"RS";431370;50;62;4,16666666666667;5,16666666666667;0,806451612903226;"Sim";80,6;"ALCANÇOU"
"RS";431380;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431390;127;132;10,5833333333333;11;0,962121212121212;"Sim";96,2;"ALCANÇOU"
"RS";431395;28;28;2,33333333333333;2,33333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431400;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431402;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431403;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431405;117;136;9,75;11,3333333333333;0,860294117647059;"Sim";86;"ALCANÇOU"
"RS";431406;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431407;10;10;0,833333333333333;0,833333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431410;319;331;26,5833333333333;27,5833333333333;0,963746223564955;"Sim";96,4;"ALCANÇOU"
"RS";431413;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431415;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431417;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431420;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431430;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431440;417;420;34,75;35;0,992857142857143;"Sim";99,3;"ALCANÇOU"
"RS";431442;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431445;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431446;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431447;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"RS";431449;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431450;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RS";431454;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431455;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431460;36;44;3;3,66666666666667;0,818181818181818;"Sim";81,8;"ALCANÇOU"
"RS";431470;17;17;1,41666666666667;1,41666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431475;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431477;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431478;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431480;49;57;4,08333333333333;4,75;0,859649122807018;"Sim";86;"ALCANÇOU"
"RS";431490;1637;1737;136,416666666667;144,75;0,942429476108233;"Sim";94,2;"ALCANÇOU"
"RS";431500;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431505;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431507;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431510;3;4;0,25;0,333333333333333;0,75;"Não";75;"NÃO ALCANÇOU"
"RS";431513;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431514;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431515;16;16;1,33333333333333;1,33333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431517;10;10;0,833333333333333;0,833333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431520;8;9;0,666666666666667;0,75;0,888888888888889;"Sim";88,9;"ALCANÇOU"
"RS";431530;47;48;3,91666666666667;4;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"RS";431531;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431532;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431535;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431540;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431545;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431550;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431555;0;0;0;0;;;;"NÃO ALCANÇOU"
"RS";431560;384;409;32;34,0833333333333;0,938875305623472;"Sim";93,9;"ALCANÇOU"
"RS";431570;68;79;5,66666666666667;6,58333333333333;0,860759493670886;"Sim";86,1;"ALCANÇOU"
"RS";431575;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431580;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431590;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431595;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431600;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RS";431610;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431620;8;9;0,666666666666667;0,75;0,888888888888889;"Sim";88,9;"ALCANÇOU"
"RS";431630;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431640;56;68;4,66666666666667;5,66666666666667;0,823529411764706;"Sim";82,4;"ALCANÇOU"
"RS";431642;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431643;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431645;21;21;1,75;1,75;1;"Sim";100;"ALCANÇOU"
"RS";431647;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431650;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431660;40;40;3,33333333333333;3,33333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431670;16;18;1,33333333333333;1,5;0,888888888888889;"Sim";88,9;"ALCANÇOU"
"RS";431673;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431675;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431680;315;318;26,25;26,5;0,990566037735849;"Sim";99,1;"ALCANÇOU"
"RS";431690;318;368;26,5;30,6666666666667;0,864130434782609;"Sim";86,4;"ALCANÇOU"
"RS";431695;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431697;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"RS";431700;0;0;0;0;;;;"NÃO ALCANÇOU"
"RS";431710;101;115;8,41666666666667;9,58333333333333;0,878260869565217;"Sim";87,8;"ALCANÇOU"
"RS";431720;213;213;17,75;17,75;1;"Sim";100;"ALCANÇOU"
"RS";431725;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431730;95;96;7,91666666666667;8;0,989583333333333;"Sim";99;"ALCANÇOU"
"RS";431740;96;112;8;9,33333333333333;0,857142857142857;"Sim";85,7;"ALCANÇOU"
"RS";431750;108;120;9;10;0,9;"Sim";90;"ALCANÇOU"
"RS";431755;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431760;44;48;3,66666666666667;4;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RS";431770;15;16;1,25;1,33333333333333;0,9375;"Sim";93,8;"ALCANÇOU"
"RS";431775;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431780;58;64;4,83333333333333;5,33333333333333;0,90625;"Sim";90,6;"ALCANÇOU"
"RS";431790;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431795;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";431800;151;158;12,5833333333333;13,1666666666667;0,955696202531646;"Sim";95,6;"ALCANÇOU"
"RS";431805;21;22;1,75;1,83333333333333;0,954545454545455;"Sim";95,5;"ALCANÇOU"
"RS";431810;35;48;2,91666666666667;4;0,729166666666667;"Não";72,9;"NÃO ALCANÇOU"
"RS";431820;10;49;0,833333333333333;4,08333333333333;0,204081632653061;"Não";20,4;"NÃO ALCANÇOU"
"RS";431830;67;69;5,58333333333333;5,75;0,971014492753623;"Sim";97,1;"ALCANÇOU"
"RS";431840;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"RS";431842;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431843;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431844;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431845;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431846;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431848;5;5;0,416666666666667;0,416666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431849;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431850;31;72;2,58333333333333;6;0,430555555555556;"Não";43,1;"NÃO ALCANÇOU"
"RS";431860;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431861;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";431862;6;6;0,5;0,5;1;"Sim";100;"ALCANÇOU"
"RS";431870;205;216;17,0833333333333;18;0,949074074074074;"Sim";94,9;"ALCANÇOU"
"RS";431880;168;168;14;14;1;"Sim";100;"ALCANÇOU"
"RS";431890;81;81;6,75;6,75;1;"Sim";100;"ALCANÇOU"
"RS";431900;35;36;2,91666666666667;3;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"RS";431910;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431912;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431915;6;12;0,5;1;0,5;"Não";50;"NÃO ALCANÇOU"
"RS";431920;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431930;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431935;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431936;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431937;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431940;40;60;3,33333333333333;5;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RS";431950;50;62;4,16666666666667;5,16666666666667;0,806451612903226;"Sim";80,6;"ALCANÇOU"
"RS";431960;13;60;1,08333333333333;5;0,216666666666667;"Não";21,7;"NÃO ALCANÇOU"
"RS";431970;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431971;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";431973;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RS";431975;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";431980;5;17;0,416666666666667;1,41666666666667;0,294117647058824;"Não";29,4;"NÃO ALCANÇOU"
"RS";431990;41;90;3,41666666666667;7,5;0,455555555555556;"Não";45,6;"NÃO ALCANÇOU"
"RS";432000;294;303;24,5;25,25;0,97029702970297;"Sim";97;"ALCANÇOU"
"RS";432010;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432020;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432023;6;6;0,5;0,5;1;"Sim";100;"ALCANÇOU"
"RS";432026;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"RS";432030;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432032;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432035;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";432040;9;17;0,75;1,41666666666667;0,529411764705882;"Não";52,9;"NÃO ALCANÇOU"
"RS";432045;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432050;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432055;6;6;0,5;0,5;1;"Sim";100;"ALCANÇOU"
"RS";432057;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432060;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432065;7;7;0,583333333333333;0,583333333333333;1;"Sim";100;"ALCANÇOU"
"RS";432067;24;32;2;2,66666666666667;0,75;"Não";75;"NÃO ALCANÇOU"
"RS";432070;52;72;4,33333333333333;6;0,722222222222222;"Não";72,2;"NÃO ALCANÇOU"
"RS";432080;52;72;4,33333333333333;6;0,722222222222222;"Não";72,2;"NÃO ALCANÇOU"
"RS";432085;6;6;0,5;0,5;1;"Sim";100;"ALCANÇOU"
"RS";432090;35;35;2,91666666666667;2,91666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432100;35;36;2,91666666666667;3;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"RS";432110;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RS";432120;52;52;4,33333333333333;4,33333333333333;1;"Sim";100;"ALCANÇOU"
"RS";432130;16;16;1,33333333333333;1,33333333333333;1;"Sim";100;"ALCANÇOU"
"RS";432132;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432135;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432140;18;27;1,5;2,25;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RS";432143;20;20;1,66666666666667;1,66666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432145;35;35;2,91666666666667;2,91666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432146;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";432147;2;2;0,166666666666667;0,166666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432149;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432150;94;96;7,83333333333333;8;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"RS";432160;36;42;3;3,5;0,857142857142857;"Sim";85,7;"ALCANÇOU"
"RS";432162;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432163;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432166;10;51;0,833333333333333;4,25;0,196078431372549;"Não";19,6;"NÃO ALCANÇOU"
"RS";432170;42;45;3,5;3,75;0,933333333333333;"Sim";93,3;"ALCANÇOU"
"RS";432180;44;72;3,66666666666667;6;0,611111111111111;"Não";61,1;"NÃO ALCANÇOU"
"RS";432183;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432185;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";432190;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432195;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432200;66;68;5,5;5,66666666666667;0,970588235294118;"Sim";97,1;"ALCANÇOU"
"RS";432210;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432215;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432218;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432220;35;35;2,91666666666667;2,91666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432225;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432230;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"RS";432232;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432234;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432235;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432237;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432240;197;211;16,4166666666667;17,5833333333333;0,933649289099526;"Sim";93,4;"ALCANÇOU"
"RS";432250;138;149;11,5;12,4166666666667;0,926174496644295;"Sim";92,6;"ALCANÇOU"
"RS";432252;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432253;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RS";432254;16;16;1,33333333333333;1,33333333333333;1;"Sim";100;"ALCANÇOU"
"RS";432255;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RS";432260;132;146;11;12,1666666666667;0,904109589041096;"Sim";90,4;"ALCANÇOU"
"RS";432270;59;60;4,91666666666667;5;0,983333333333333;"Sim";98,3;"ALCANÇOU"
"RS";432280;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"RS";432285;0;0;0;0;;;;"NÃO ALCANÇOU"
"RS";432290;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432300;189;208;15,75;17,3333333333333;0,908653846153846;"Sim";90,9;"ALCANÇOU"
"RS";432310;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432320;12;15;1;1,25;0,8;"Sim";80;"ALCANÇOU"
"RS";432330;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432335;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432340;9;18;0,75;1,5;0,5;"Não";50;"NÃO ALCANÇOU"
"RS";432345;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432350;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432360;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432370;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432375;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RS";432377;8;8;0,666666666666667;0,666666666666667;1;"Sim";100;"ALCANÇOU"
"RS";432380;44;44;3,66666666666667;3,66666666666667;1;"Sim";100;"ALCANÇOU"
"MS";500020;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"MS";500025;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500060;120;120;10;10;1;"Sim";100;"ALCANÇOU"
"MS";500070;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"MS";500080;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500085;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"MS";500090;35;36;2,91666666666667;3;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"MS";500100;95;96;7,91666666666667;8;0,989583333333333;"Sim";99;"ALCANÇOU"
"MS";500110;168;168;14;14;1;"Sim";100;"ALCANÇOU"
"MS";500124;33;48;2,75;4;0,6875;"Não";68,8;"NÃO ALCANÇOU"
"MS";500150;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500190;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"MS";500200;14;24;1,16666666666667;2;0,583333333333333;"Não";58,3;"NÃO ALCANÇOU"
"MS";500210;83;96;6,91666666666667;8;0,864583333333333;"Sim";86,5;"ALCANÇOU"
"MS";500215;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"MS";500220;29;29;2,41666666666667;2,41666666666667;1;"Sim";100;"ALCANÇOU"
"MS";500230;76;96;6,33333333333333;8;0,791666666666667;"Não";79,2;"NÃO ALCANÇOU"
"MS";500240;120;132;10;11;0,909090909090909;"Sim";90,9;"ALCANÇOU"
"MS";500260;67;72;5,58333333333333;6;0,930555555555556;"Sim";93,1;"ALCANÇOU"
"MS";500270;883;888;73,5833333333333;74;0,994369369369369;"Sim";99,4;"ALCANÇOU"
"MS";500280;20;24;1,66666666666667;2;0,833333333333333;"Sim";83,3;"ALCANÇOU"
"MS";500290;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"MS";500295;95;96;7,91666666666667;8;0,989583333333333;"Sim";99;"ALCANÇOU"
"MS";500310;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500315;57;60;4,75;5;0,95;"Sim";95;"ALCANÇOU"
"MS";500320;178;228;14,8333333333333;19;0,780701754385965;"Não";78,1;"NÃO ALCANÇOU"
"MS";500325;63;72;5,25;6;0,875;"Sim";87,5;"ALCANÇOU"
"MS";500330;94;96;7,83333333333333;8;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"MS";500345;50;79;4,16666666666667;6,58333333333333;0,632911392405063;"Não";63,3;"NÃO ALCANÇOU"
"MS";500348;54;60;4,5;5;0,9;"Sim";90;"ALCANÇOU"
"MS";500350;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500370;373;384;31,0833333333333;32;0,971354166666667;"Sim";97,1;"ALCANÇOU"
"MS";500375;22;48;1,83333333333333;4;0,458333333333333;"Não";45,8;"NÃO ALCANÇOU"
"MS";500380;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"MS";500390;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500400;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500410;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"MS";500430;48;60;4;5;0,8;"Sim";80;"ALCANÇOU"
"MS";500440;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"MS";500450;87;96;7,25;8;0,90625;"Sim";90,6;"ALCANÇOU"
"MS";500460;55;60;4,58333333333333;5;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"MS";500470;92;96;7,66666666666667;8;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"MS";500480;47;48;3,91666666666667;4;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"MS";500490;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500500;91;103;7,58333333333333;8,58333333333333;0,883495145631068;"Sim";88,3;"ALCANÇOU"
"MS";500510;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500515;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500520;57;60;4,75;5;0,95;"Sim";95;"ALCANÇOU"
"MS";500525;26;60;2,16666666666667;5;0,433333333333333;"Não";43,3;"NÃO ALCANÇOU"
"MS";500540;118;144;9,83333333333333;12;0,819444444444444;"Sim";81,9;"ALCANÇOU"
"MS";500560;109;114;9,08333333333333;9,5;0,956140350877193;"Sim";95,6;"ALCANÇOU"
"MS";500568;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500570;146;147;12,1666666666667;12,25;0,993197278911565;"Sim";99,3;"ALCANÇOU"
"MS";500580;57;60;4,75;5;0,95;"Sim";95;"ALCANÇOU"
"MS";500600;78;84;6,5;7;0,928571428571429;"Sim";92,9;"ALCANÇOU"
"MS";500620;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"MS";500625;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500627;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"MS";500630;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"MS";500635;26;36;2,16666666666667;3;0,722222222222222;"Não";72,2;"NÃO ALCANÇOU"
"MS";500640;18;30;1,5;2,5;0,6;"Não";60;"NÃO ALCANÇOU"
"MS";500660;216;216;18;18;1;"Sim";100;"ALCANÇOU"
"MS";500690;47;48;3,91666666666667;4;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"MS";500710;58;58;4,83333333333333;4,83333333333333;1;"Sim";100;"ALCANÇOU"
"MS";500720;74;84;6,16666666666667;7;0,880952380952381;"Sim";88,1;"ALCANÇOU"
"MS";500730;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500740;95;108;7,91666666666667;9;0,87962962962963;"Sim";88;"ALCANÇOU"
"MS";500750;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500755;32;36;2,66666666666667;3;0,888888888888889;"Sim";88,9;"ALCANÇOU"
"MS";500769;120;120;10;10;1;"Sim";100;"ALCANÇOU"
"MS";500770;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MS";500780;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"MS";500790;141;144;11,75;12;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"MS";500793;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"MS";500795;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"MS";500797;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"MS";500800;84;96;7;8;0,875;"Sim";87,5;"ALCANÇOU"
"MS";500830;228;228;19;19;1;"Sim";100;"ALCANÇOU"
"MS";500840;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510010;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510020;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510025;198;220;16,5;18,3333333333333;0,9;"Sim";90;"ALCANÇOU"
"MT";510030;18;18;1,5;1,5;1;"Sim";100;"ALCANÇOU"
"MT";510035;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510040;18;18;1,5;1,5;1;"Sim";100;"ALCANÇOU"
"MT";510050;11;12;0,916666666666667;1;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"MT";510060;6;6;0,5;0,5;1;"Sim";100;"ALCANÇOU"
"MT";510080;6;6;0,5;0,5;1;"Sim";100;"ALCANÇOU"
"MT";510100;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510120;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510125;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510130;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"MT";510140;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"MT";510160;0;0;0;0;;;;"NÃO ALCANÇOU"
"MT";510170;84;100;7;8,33333333333333;0,84;"Sim";84;"ALCANÇOU"
"MT";510180;62;69;5,16666666666667;5,75;0,898550724637681;"Sim";89,9;"ALCANÇOU"
"MT";510185;23;24;1,91666666666667;2;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"MT";510190;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510250;40;41;3,33333333333333;3,41666666666667;0,975609756097561;"Sim";97,6;"ALCANÇOU"
"MT";510260;14;14;1,16666666666667;1,16666666666667;1;"Sim";100;"ALCANÇOU"
"MT";510263;149;168;12,4166666666667;14;0,886904761904762;"Sim";88,7;"ALCANÇOU"
"MT";510267;75;82;6,25;6,83333333333333;0,914634146341463;"Sim";91,5;"ALCANÇOU"
"MT";510268;0;0;0;0;;;;"NÃO ALCANÇOU"
"MT";510269;0;0;0;0;;;;"NÃO ALCANÇOU"
"MT";510270;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510279;3;3;0,25;0,25;1;"Sim";100;"ALCANÇOU"
"MT";510285;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"MT";510300;71;73;5,91666666666667;6,08333333333333;0,972602739726027;"Sim";97,3;"ALCANÇOU"
"MT";510305;12;51;1;4,25;0,235294117647059;"Não";23,5;"NÃO ALCANÇOU"
"MT";510310;12;21;1;1,75;0,571428571428571;"Não";57,1;"NÃO ALCANÇOU"
"MT";510320;95;108;7,91666666666667;9;0,87962962962963;"Sim";88;"ALCANÇOU"
"MT";510325;47;48;3,91666666666667;4;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"MT";510330;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"MT";510335;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"MT";510336;0;0;0;0;;;;"NÃO ALCANÇOU"
"MT";510337;48;55;4;4,58333333333333;0,872727272727273;"Sim";87,3;"ALCANÇOU"
"MT";510340;891;909;74,25;75,75;0,98019801980198;"Sim";98;"ALCANÇOU"
"MT";510343;0;0;0;0;;;;"NÃO ALCANÇOU"
"MT";510345;0;0;0;0;;;;"NÃO ALCANÇOU"
