"UF";"COD_MUN";"NOME_MUN";"Ausencia_de_Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"AM";130083;"Caapiranga";;16;16;100;100;"ALCANÇOU"
"AM";130090;"Canutama";;9;9;100;100;"ALCANÇOU"
"AM";130100;"Carauari";;108;108;100;100;"ALCANÇOU"
"AM";130110;"Careiro";;109;109;100;100;"ALCANÇOU"
"AM";130115;"Careiro da Várzea";;5;5;100;100;"ALCANÇOU"
"AM";130120;"Coari";;369;369;100;100;"ALCANÇOU"
"AM";130130;"Codajás";;41;41;100;100;"ALCANÇOU"
"AM";130140;"Eirunepé";;184;184;100;100;"ALCANÇOU"
"AM";130150;"Envira";;86;86;100;100;"ALCANÇOU"
"AM";130160;"Fonte Boa";;115;115;100;100;"ALCANÇOU"
"AM";130165;"Guajará";;72;72;100;100;"ALCANÇOU"
"AM";130170;"Humaitá";;112;112;100;100;"ALCANÇOU"
"AM";130180;"Ipixuna";;51;51;100;100;"ALCANÇOU"
"AM";130185;"Iranduba";;27;27;100;100;"ALCANÇOU"
"AM";130190;"Itacoatiara";;278;278;100;100;"ALCANÇOU"
"AM";130195;"Itamarati";;18;18;100;100;"ALCANÇOU"
"AM";130200;"Itapiranga";;26;26;100;100;"ALCANÇOU"
"AM";130210;"Japurá";;11;11;100;100;"ALCANÇOU"
"AM";130220;"Juruá";;49;49;100;100;"ALCANÇOU"
"AM";130230;"Jutaí";;35;35;100;100;"ALCANÇOU"
"AM";130240;"Lábrea";;80;80;100;100;"ALCANÇOU"
"AM";130250;"Manacapuru";;716;716;100;100;"ALCANÇOU"
"AM";130255;"Manaquiri";;50;50;100;100;"ALCANÇOU"
"AM";130260;"Manaus";;3881;3883;99,9484934329127;99,9;"ALCANÇOU"
"AM";130270;"Manicoré";;131;131;100;100;"ALCANÇOU"
"AM";130280;"Maraã";;67;67;100;100;"ALCANÇOU"
"AM";130290;"Maués";;257;257;100;100;"ALCANÇOU"
"AM";130300;"Nhamundá";;52;52;100;100;"ALCANÇOU"
"AM";130310;"Nova Olinda do Norte";;46;46;100;100;"ALCANÇOU"
"AM";130320;"Novo Airão";;25;25;100;100;"ALCANÇOU"
"AM";130330;"Novo Aripuanã";;58;58;100;100;"ALCANÇOU"
"AM";130340;"Parintins";;376;376;100;100;"ALCANÇOU"
"AM";130350;"Pauini";;40;40;100;100;"ALCANÇOU"
"AM";130353;"Presidente Figueiredo";;100;100;100;100;"ALCANÇOU"
"AM";130356;"Rio Preto da Eva";;53;53;100;100;"ALCANÇOU"
"AM";130360;"Santa Isabel do Rio Negro";;113;113;100;100;"ALCANÇOU"
"AM";130370;"Santo Antônio do Içá";;119;119;100;100;"ALCANÇOU"
"AM";130380;"São Gabriel da Cachoeira";;351;351;100;100;"ALCANÇOU"
"AM";130390;"São Paulo de Olivença";;119;119;100;100;"ALCANÇOU"
"AM";130395;"São Sebastião do Uatumã";;51;51;100;100;"ALCANÇOU"
"AM";130400;"Silves";;118;118;100;100;"ALCANÇOU"
