"UF";"COD_MUN";"NOME_MUN";"META_IND_1";"META_IND_2";"META_IND_3";"META_IND_4";"META_IND_5";"META_IND_6";"META_IND_12";"META_IND_14"
"PR";"412210";"Rio Bom";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412215";"Rio Bonito do Iguaçu";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412217";"Rio Branco do Ivaí";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412220";"Rio Branco do Sul";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412230";"Rio Negro";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412240";"Rolândia";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412250";"Roncador";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412260";"Rondon";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412265";"Rosário do Ivaí";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412270";"Sabáudia";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412280";"Salgado Filho";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412290";"Salto do Itararé";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412300";"Salto do Lontra";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412310";"Santa Amélia";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412320";"Santa Cecília do Pavão";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412330";"Santa Cruz de Monte Castelo";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412340";"Santa Fé";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412350";"Santa Helena";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412360";"Santa Inês";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412370";"Santa Isabel do Ivaí";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412380";"Santa Izabel do Oeste";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412382";"Santa Lúcia";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412385";"Santa Maria do Oeste";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412390";"Santa Mariana";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412395";"Santa Mônica";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412402";"Santa Tereza do Oeste";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412405";"Santa Terezinha de Itaipu";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412400";"Santana do Itararé";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412410";"Santo Antônio da Platina";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412420";"Santo Antônio do Caiuá";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412430";"Santo Antônio do Paraíso";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412440";"Santo Antônio do Sudoeste";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412450";"Santo Inácio";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412620";"Sapopema";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412625";"Sarandi";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412627";"Saudade do Iguaçu";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412630";"Sengés";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412635";"Serranópolis do Iguaçu";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412640";"Sertaneja";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412650";"Sertanópolis";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412660";"Siqueira Campos";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412665";"Sulina";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412460";"São Carlos do Ivaí";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412470";"São Jerônimo da Serra";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412520";"São Jorge d'Oeste";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";
"PR";"412520";"São Jorge dOeste";;;;;;;;"ALCANÇOU"
"PR";"412530";"São Jorge do Ivaí";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412535";"São Jorge do Patrocínio";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412540";"São José da Boa Vista";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412545";"São José das Palmeiras";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412550";"São José dos Pinhais";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412480";"São João";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412490";"São João do Caiuá";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412500";"São João do Ivaí";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412510";"São João do Triunfo";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412555";"São Manoel do Paraná";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412560";"São Mateus do Sul";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412570";"São Miguel do Iguaçu";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412575";"São Pedro do Iguaçu";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412580";"São Pedro do Ivaí";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412590";"São Pedro do Paraná";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412600";"São Sebastião da Amoreira";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412610";"São Tomé";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412667";"Tamarana";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412670";"Tamboara";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412680";"Tapejara";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412690";"Tapira";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412700";"Teixeira Soares";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412710";"Telêmaco Borba";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412720";"Terra Boa";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412730";"Terra Rica";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412740";"Terra Roxa";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412750";"Tibagi";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412760";"Tijucas do Sul";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412770";"Toledo";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412780";"Tomazina";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412785";"Três Barras do Paraná";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412788";"Tunas do Paraná";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412790";"Tuneiras do Oeste";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412795";"Tupãssi";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412796";"Turvo";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412800";"Ubiratã";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412810";"Umuarama";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"PR";"412830";"Uniflor";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412820";"União da Vitória";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412840";"Uraí";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"PR";"412853";"Ventania";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412855";"Vera Cruz do Oeste";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412860";"Verê";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412865";"Virmond";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412870";"Vitorino";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412850";"Wenceslau Braz";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"412880";"Xambrê";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"410115";"Ângulo";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"PR";"410010";;;;"ALCANÇOU";;;;;
"PR";"410020";;;;"ALCANÇOU";;;;;
"PR";"410030";;;;"ALCANÇOU";;;;;
"PR";"410040";;;;"ALCANÇOU";;;;;
"PR";"410045";;;;"ALCANÇOU";;;;;
"PR";"410050";;;;"ALCANÇOU";;;;;
"PR";"410060";;;;"ALCANÇOU";;;;;
"PR";"410070";;;;"ALCANÇOU";;;;;
"PR";"410080";;;;"ALCANÇOU";;;;;
"PR";"410090";;;;"ALCANÇOU";;;;;
"PR";"410100";;;;"ALCANÇOU";;;;;
"PR";"410105";;;;"ALCANÇOU";;;;;
"PR";"410110";;;;"ALCANÇOU";;;;;
"PR";"410115";;;;"ALCANÇOU";;;;;
"PR";"410120";;;;"ALCANÇOU";;;;;
"PR";"410130";;;;"ALCANÇOU";;;;;
"PR";"410140";;;;"ALCANÇOU";;;;;
"PR";"410150";;;;"ALCANÇOU";;;;;
"PR";"410160";;;;"ALCANÇOU";;;;;
"PR";"410165";;;;"ALCANÇOU";;;;;
"PR";"410170";;;;"ALCANÇOU";;;;;
"PR";"410180";;;;"ALCANÇOU";;;;;
"PR";"410185";;;;"ALCANÇOU";;;;;
"PR";"410190";;;;"ALCANÇOU";;;;;
"PR";"410200";;;;"ALCANÇOU";;;;;
"PR";"410210";;;;"ALCANÇOU";;;;;
"PR";"410220";;;;"ALCANÇOU";;;;;
"PR";"410230";;;;"ALCANÇOU";;;;;
"PR";"410240";;;;"ALCANÇOU";;;;;
"PR";"410250";;;;"ALCANÇOU";;;;;
"PR";"410260";;;;"ALCANÇOU";;;;;
"PR";"410270";;;;"NÃO ALCANÇOU";;;;;
"PR";"410275";;;;"ALCANÇOU";;;;;
"PR";"410280";;;;"NÃO ALCANÇOU";;;;;
"PR";"410290";;;;"ALCANÇOU";;;;;
"PR";"410300";;;;"ALCANÇOU";;;;;
"PR";"410302";;;;"ALCANÇOU";;;;;
"PR";"410304";;;;"ALCANÇOU";;;;;
"PR";"410305";;;;"ALCANÇOU";;;;;
"PR";"410310";;;;"ALCANÇOU";;;;;
"PR";"410315";;;;"ALCANÇOU";;;;;
"PR";"410320";;;;"ALCANÇOU";;;;;
"PR";"410322";;;;"ALCANÇOU";;;;;
"PR";"410330";;;;"ALCANÇOU";;;;;
"PR";"410335";;;;"NÃO ALCANÇOU";;;;;
"PR";"410337";;;;"ALCANÇOU";;;;;
"PR";"410340";;;;"ALCANÇOU";;;;;
"PR";"410345";;;;"ALCANÇOU";;;;;
"PR";"410347";;;;"ALCANÇOU";;;;;
"PR";"410350";;;;"ALCANÇOU";;;;;
"PR";"410360";;;;"NÃO ALCANÇOU";;;;;
"PR";"410370";;;;"ALCANÇOU";;;;;
"PR";"410380";;;;"ALCANÇOU";;;;;
"PR";"410390";;;;"ALCANÇOU";;;;;
"PR";"410395";;;;"ALCANÇOU";;;;;
"PR";"410400";;;;"ALCANÇOU";;;;;
"PR";"410405";;;;"NÃO ALCANÇOU";;;;;
"PR";"410410";;;;"NÃO ALCANÇOU";;;;;
"PR";"410420";;;;"ALCANÇOU";;;;;
"PR";"410425";;;;"ALCANÇOU";;;;;
"PR";"410430";;;;"ALCANÇOU";;;;;
"PR";"410440";;;;"NÃO ALCANÇOU";;;;;
"PR";"410442";;;;"ALCANÇOU";;;;;
"PR";"410445";;;;"ALCANÇOU";;;;;
"PR";"410450";;;;"ALCANÇOU";;;;;
"PR";"410460";;;;"ALCANÇOU";;;;;
"PR";"410465";;;;"ALCANÇOU";;;;;
"PR";"410470";;;;"ALCANÇOU";;;;;
"PR";"410480";;;;"ALCANÇOU";;;;;
"PR";"410490";;;;"ALCANÇOU";;;;;
"PR";"410500";;;;"NÃO ALCANÇOU";;;;;
"PR";"410510";;;;"ALCANÇOU";;;;;
"PR";"410520";;;;"NÃO ALCANÇOU";;;;;
"PR";"410530";;;;"NÃO ALCANÇOU";;;;;
"PR";"410540";;;;"ALCANÇOU";;;;;
"PR";"410550";;;;"ALCANÇOU";;;;;
"PR";"410560";;;;"ALCANÇOU";;;;;
"PR";"410570";;;;"ALCANÇOU";;;;;
"PR";"410580";;;;"ALCANÇOU";;;;;
"PR";"410590";;;;"ALCANÇOU";;;;;
"PR";"410600";;;;"ALCANÇOU";;;;;
"PR";"410610";;;;"ALCANÇOU";;;;;
"PR";"410620";;;;"ALCANÇOU";;;;;
"PR";"410630";;;;"ALCANÇOU";;;;;
"PR";"410640";;;;"ALCANÇOU";;;;;
"PR";"410645";;;;"ALCANÇOU";;;;;
"PR";"410650";;;;"NÃO ALCANÇOU";;;;;
"PR";"410655";;;;"ALCANÇOU";;;;;
"PR";"410657";;;;"ALCANÇOU";;;;;
"PR";"410660";;;;"ALCANÇOU";;;;;
"PR";"410670";;;;"ALCANÇOU";;;;;
"PR";"410680";;;;"ALCANÇOU";;;;;
"PR";"410685";;;;"ALCANÇOU";;;;;
"PR";"410690";;;;"ALCANÇOU";;;;;
"PR";"410700";;;;"ALCANÇOU";;;;;
"PR";"410710";;;;"ALCANÇOU";;;;;
"PR";"410712";;;;"ALCANÇOU";;;;;
"PR";"410715";;;;"ALCANÇOU";;;;;
"PR";"410720";;;;"ALCANÇOU";;;;;
"PR";"410725";;;;"ALCANÇOU";;;;;
"PR";"410730";;;;"ALCANÇOU";;;;;
"PR";"410740";;;;"ALCANÇOU";;;;;
"PR";"410750";;;;"ALCANÇOU";;;;;
"PR";"410752";;;;"ALCANÇOU";;;;;
"PR";"410753";;;;"ALCANÇOU";;;;;
"PR";"410754";;;;"ALCANÇOU";;;;;
"PR";"410755";;;;"ALCANÇOU";;;;;
"PR";"410760";;;;"ALCANÇOU";;;;;
"PR";"410765";;;;"ALCANÇOU";;;;;
"PR";"410770";;;;"ALCANÇOU";;;;;
"PR";"410773";;;;"ALCANÇOU";;;;;
"PR";"410775";;;;"ALCANÇOU";;;;;
"PR";"410780";;;;"ALCANÇOU";;;;;
"PR";"410785";;;;"ALCANÇOU";;;;;
"PR";"410790";;;;"ALCANÇOU";;;;;
"PR";"410800";;;;"ALCANÇOU";;;;;
"PR";"410810";;;;"ALCANÇOU";;;;;
"PR";"410820";;;;"ALCANÇOU";;;;;
"PR";"410830";;;;"ALCANÇOU";;;;;
"PR";"410832";;;;"ALCANÇOU";;;;;
"PR";"410840";;;;"ALCANÇOU";;;;;
"PR";"410845";;;;"ALCANÇOU";;;;;
"PR";"410850";;;;"ALCANÇOU";;;;;
"PR";"410855";;;;"ALCANÇOU";;;;;
"PR";"410860";;;;"ALCANÇOU";;;;;
"PR";"410865";;;;"NÃO ALCANÇOU";;;;;
"PR";"410870";;;;"ALCANÇOU";;;;;
"PR";"410880";;;;"ALCANÇOU";;;;;
"PR";"410890";;;;"ALCANÇOU";;;;;
"PR";"410895";;;;"ALCANÇOU";;;;;
"PR";"410900";;;;"ALCANÇOU";;;;;
"PR";"410910";;;;"ALCANÇOU";;;;;
"PR";"410920";;;;"ALCANÇOU";;;;;
"PR";"410930";;;;"ALCANÇOU";;;;;
"PR";"410940";;;;"ALCANÇOU";;;;;
"PR";"410950";;;;"ALCANÇOU";;;;;
"PR";"410960";;;;"ALCANÇOU";;;;;
"PR";"410965";;;;"ALCANÇOU";;;;;
"PR";"410970";;;;"ALCANÇOU";;;;;
"PR";"410975";;;;"NÃO ALCANÇOU";;;;;
"PR";"410980";;;;"ALCANÇOU";;;;;
"PR";"410990";;;;"ALCANÇOU";;;;;
"PR";"411000";;;;"ALCANÇOU";;;;;
"PR";"411005";;;;"ALCANÇOU";;;;;
"PR";"411007";;;;"ALCANÇOU";;;;;
"PR";"411010";;;;"ALCANÇOU";;;;;
"PR";"411020";;;;"ALCANÇOU";;;;;
"PR";"411030";;;;"ALCANÇOU";;;;;
"PR";"411040";;;;"ALCANÇOU";;;;;
"PR";"411050";;;;"NÃO ALCANÇOU";;;;;
"PR";"411060";;;;"ALCANÇOU";;;;;
"PR";"411065";;;;"ALCANÇOU";;;;;
"PR";"411070";;;;"NÃO ALCANÇOU";;;;;
"PR";"411080";;;;"ALCANÇOU";;;;;
"PR";"411090";;;;"ALCANÇOU";;;;;
"PR";"411095";;;;"ALCANÇOU";;;;;
"PR";"411100";;;;"ALCANÇOU";;;;;
"PR";"411110";;;;"ALCANÇOU";;;;;
"PR";"411120";;;;"ALCANÇOU";;;;;
"PR";"411125";;;;"ALCANÇOU";;;;;
"PR";"411130";;;;"ALCANÇOU";;;;;
"PR";"411140";;;;"ALCANÇOU";;;;;
"PR";"411150";;;;"ALCANÇOU";;;;;
"PR";"411155";;;;"ALCANÇOU";;;;;
"PR";"411160";;;;"ALCANÇOU";;;;;
"PR";"411170";;;;"ALCANÇOU";;;;;
"PR";"411180";;;;"ALCANÇOU";;;;;
"PR";"411190";;;;"NÃO ALCANÇOU";;;;;
"PR";"411200";;;;"ALCANÇOU";;;;;
"PR";"411210";;;;"ALCANÇOU";;;;;
"PR";"411220";;;;"ALCANÇOU";;;;;
"PR";"411230";;;;"ALCANÇOU";;;;;
"PR";"411240";;;;"ALCANÇOU";;;;;
"PR";"411250";;;;"ALCANÇOU";;;;;
"PR";"411260";;;;"ALCANÇOU";;;;;
"PR";"411270";;;;"ALCANÇOU";;;;;
"PR";"411275";;;;"NÃO ALCANÇOU";;;;;
"PR";"411280";;;;"ALCANÇOU";;;;;
"PR";"411290";;;;"ALCANÇOU";;;;;
"PR";"411295";;;;"ALCANÇOU";;;;;
"PR";"411300";;;;"ALCANÇOU";;;;;
