"Região";"UF";"COD_MUN";"Município";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"Sudeste";"SP";350710;"Bom Jesus dos Perdões";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350715;"Bom Sucesso de Itararé";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350720;"Borá";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";350730;"Boracéia";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350740;"Borborema";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350745;"Borebi";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350750;"Botucatu";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350760;"Bragança Paulista";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350770;"Braúna";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350775;"Brejo Alegre";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";350780;"Brodowski";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350790;"Brotas";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350800;"Buri";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350810;"Buritama";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";350820;"Buritizal";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350830;"Cabrália Paulista";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";350840;"Cabreúva";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350850;"Caçapava";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350860;"Cachoeira Paulista";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";350870;"Caconde";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350880;"Cafelândia";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350890;"Caiabu";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350900;"Caieiras";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";350910;"Caiuá";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350920;"Cajamar";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350925;"Cajati";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350930;"Cajobi";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350940;"Cajuru";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";350945;"Campina do Monte Alegre";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350950;"Campinas";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350960;"Campo Limpo Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350970;"Campos do Jordão";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";350980;"Campos Novos Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";350990;"Cananéia";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";350995;"Canas";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351000;"Cândido Mota";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351010;"Cândido Rodrigues";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351015;"Canitar";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351020;"Capão Bonito";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351030;"Capela do Alto";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351040;"Capivari";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351050;"Caraguatatuba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351060;"Carapicuíba";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351070;"Cardoso";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351080;"Casa Branca";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351090;"Cássia dos Coqueiros";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351100;"Castilho";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351110;"Catanduva";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351120;"Catiguá";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351130;"Cedral";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351140;"Cerqueira César";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351150;"Cerquilho";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351160;"Cesário Lange";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351170;"Charqueada";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351190;"Clementina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351200;"Colina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351210;"Colômbia";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351220;"Conchal";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351230;"Conchas";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351240;"Cordeirópolis";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351250;"Coroados";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351260;"Coronel Macedo";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351270;"Corumbataí";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351280;"Cosmópolis";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351290;"Cosmorama";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351300;"Cotia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351310;"Cravinhos";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351320;"Cristais Paulista";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351330;"Cruzália";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351340;"Cruzeiro";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351350;"Cubatão";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351360;"Cunha";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351370;"Descalvado";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351380;"Diadema";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351385;"Dirce Reis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351390;"Divinolândia";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351400;"Dobrada";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351410;"Dois Córregos";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351420;"Dolcinópolis";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351430;"Dourado";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351440;"Dracena";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351450;"Duartina";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351460;"Dumont";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351470;"Echaporã";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351480;"Eldorado";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351490;"Elias Fausto";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351492;"Elisiário";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351495;"Embaúba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351500;"Embu das Artes";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351510;"Embu-Guaçu";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351512;"Emilianópolis";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351515;"Engenheiro Coelho";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351518;"Espírito Santo do Pinhal";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351519;"Espírito Santo do Turvo";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351520;"Estrela d'Oeste";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351530;"Estrela do Norte";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351535;"Euclides da Cunha Paulista";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351540;"Fartura";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351550;"Fernandópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351560;"Fernando Prestes";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351565;"Fernão";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351570;"Ferraz de Vasconcelos";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351580;"Flora Rica";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351590;"Floreal";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351600;"Flórida Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351610;"Florínea";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351620;"Franca";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351630;"Francisco Morato";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351640;"Franco da Rocha";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351650;"Gabriel Monteiro";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351660;"Gália";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351670;"Garça";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351680;"Gastão Vidigal";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351685;"Gavião Peixoto";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351690;"General Salgado";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351700;"Getulina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351710;"Glicério";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351720;"Guaiçara";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351730;"Guaimbê";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351740;"Guaíra";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351750;"Guapiaçu";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351760;"Guapiara";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351770;"Guará";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351780;"Guaraçaí";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";351790;"Guaraci";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351800;"Guarani d'Oeste";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351810;"Guarantã";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351820;"Guararapes";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351830;"Guararema";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351840;"Guaratinguetá";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351850;"Guareí";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351860;"Guariba";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351870;"Guarujá";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351880;"Guarulhos";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";351885;"Guatapará";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351890;"Guzolândia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351900;"Herculândia";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351905;"Holambra";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351907;"Hortolândia";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351910;"Iacanga";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351920;"Iacri";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351925;"Iaras";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351930;"Ibaté";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351940;"Ibirá";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351950;"Ibirarema";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";351960;"Ibitinga";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351970;"Ibiúna";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";351980;"Icém";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";351990;"Iepê";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352000;"Igaraçu do Tietê";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352010;"Igarapava";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352020;"Igaratá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352030;"Iguape";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352040;"Ilhabela";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352042;"Ilha Comprida";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352044;"Ilha Solteira";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352050;"Indaiatuba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352060;"Indiana";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352070;"Indiaporã";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352080;"Inúbia Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352090;"Ipaussu";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352100;"Iperó";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352110;"Ipeúna";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352115;"Ipiguá";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352120;"Iporanga";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352130;"Ipuã";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352140;"Iracemápolis";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352150;"Irapuã";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352160;"Irapuru";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352170;"Itaberá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352180;"Itaí";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352190;"Itajobi";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352200;"Itaju";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352210;"Itanhaém";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352215;"Itaoca";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352220;"Itapecerica da Serra";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352230;"Itapetininga";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352240;"Itapeva";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352250;"Itapevi";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352260;"Itapira";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352265;"Itapirapuã Paulista";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352270;"Itápolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352280;"Itaporanga";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352290;"Itapuí";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352300;"Itapura";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352310;"Itaquaquecetuba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352320;"Itararé";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352330;"Itariri";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352340;"Itatiba";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352350;"Itatinga";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352360;"Itirapina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352370;"Itirapuã";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352380;"Itobi";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352390;"Itu";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";352400;"Itupeva";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352410;"Ituverava";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352420;"Jaborandi";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352430;"Jaboticabal";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352440;"Jacareí";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352450;"Jaci";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352460;"Jacupiranga";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352470;"Jaguariúna";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";352480;"Jales";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352490;"Jambeiro";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352500;"Jandira";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352510;"Jardinópolis";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352520;"Jarinu";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352530;"Jaú";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352540;"Jeriquara";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352550;"Joanópolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352560;"João Ramalho";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352570;"José Bonifácio";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352580;"Júlio Mesquita";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352585;"Jumirim";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352590;"Jundiaí";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352600;"Junqueirópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352610;"Juquiá";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352620;"Juquitiba";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";352630;"Lagoinha";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";352640;"Laranjal Paulista";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352650;"Lavínia";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352660;"Lavrinhas";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352670;"Leme";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";352680;"Lençóis Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352690;"Limeira";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352700;"Lindóia";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352710;"Lins";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352720;"Lorena";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352725;"Lourdes";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352730;"Louveira";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352740;"Lucélia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352750;"Lucianópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352760;"Luís Antônio";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352770;"Luiziânia";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352780;"Lupércio";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352790;"Lutécia";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352800;"Macatuba";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352810;"Macaubal";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352820;"Macedônia";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352830;"Magda";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352840;"Mairinque";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352850;"Mairiporã";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352860;"Manduri";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352870;"Marabá Paulista";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352880;"Maracaí";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352885;"Marapoama";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352890;"Mariápolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352900;"Marília";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352910;"Marinópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352920;"Martinópolis";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";352930;"Matão";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352940;"Mauá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";352950;"Mendonça";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";352960;"Meridiano";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352965;"Mesópolis";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";352970;"Miguelópolis";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352980;"Mineiros do Tietê";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";352990;"Miracatu";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";353000;"Mira Estrela";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";353010;"Mirandópolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";353020;"Mirante do Paranapanema";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353030;"Mirassol";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";353040;"Mirassolândia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353050;"Mococa";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353060;"Mogi das Cruzes";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";353070;"Mogi Guaçu";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353080;"Mogi Mirim";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353090;"Mombuca";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353100;"Monções";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353110;"Mongaguá";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";353120;"Monte Alegre do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353130;"Monte Alto";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353140;"Monte Aprazível";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353150;"Monte Azul Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353160;"Monte Castelo";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353170;"Monteiro Lobato";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353180;"Monte Mor";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353190;"Morro Agudo";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";353200;"Morungaba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353205;"Motuca";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";353210;"Murutinga do Sul";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353215;"Nantes";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";353220;"Narandiba";3;4;0,75;75;"NÃO ALCANÇOU"
"Sudeste";"SP";353230;"Natividade da Serra";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353240;"Nazaré Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353250;"Neves Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353260;"Nhandeara";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";353270;"Nipoã";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353280;"Nova Aliança";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353282;"Nova Campina";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353284;"Nova Canaã Paulista";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353286;"Nova Castilho";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";353290;"Nova Europa";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353300;"Nova Granada";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353310;"Nova Guataporanga";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353320;"Nova Independência";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353325;"Novais";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353330;"Nova Luzitânia";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";353340;"Nova Odessa";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353350;"Novo Horizonte";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";353360;"Nuporanga";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353370;"Ocauçu";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353380;"Óleo";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353390;"Olímpia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353400;"Onda Verde";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";353410;"Oriente";1;4;0,25;25;"NÃO ALCANÇOU"
"Sudeste";"SP";353420;"Orindiúva";0;4;0;0;"NÃO ALCANÇOU"
"Sudeste";"SP";353430;"Orlândia";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";353440;"Osasco";2;4;0,5;50;"NÃO ALCANÇOU"
"Sudeste";"SP";353450;"Oscar Bressane";4;4;1;100;"ALCANÇOU"
"Sudeste";"SP";353460;"Osvaldo Cruz";3;4;0,75;75;"NÃO ALCANÇOU"
